config_id,search_param,search_width,effective_search_width,ablation,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,index_size_mb,resident_bytes,peak_rss_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,dataset,method,source_row,qps_units,p95_ms,read_mib,formal_ready,workers,cache_mode,repeat_id,source_run_id,binary_sha256,query_split_sha256
beam1,140,140,,,1,0.9784999999999978,19.463156276055024,1618160.35123,1611991.088,1844199.874,1944567.3399999999,8271.231052398682,480000968,657326080,290.1975,290.1975,1188648.96,1562189.35375,52793.575,2183.9375,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,28,queries/s,1844.1998740000001,1.133583984375,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,180,180,,,1,0.9787499999999979,17.390183749336412,1804270.1906512508,1813549.721,2078605.3190000001,2162523.32,8271.231052398682,480000968,684486656,369.9025,369.9025,1515120.64,1719558.04625,81480.55125,2266.0875,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,29,queries/s,2078.6053190000002,1.444931640625,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,220,220,,,1,0.9787499999999979,15.520384833901785,2034824.625869999,2031710.398,2359095.51,2505024.4,8271.231052398682,480000968,716156928,449.6475,449.6475,1841756.16,1866533.7625,165015.6625,2322.435,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,30,queries/s,2359.0955099999996,1.756435546875,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,260,260,,,1,0.9787499999999977,13.849976754265668,2272665.963242499,2261328.908,2697056.389,2884739.809,8271.231052398682,480000968,750284800,529.5,529.5,2168832.0,2022315.35625,247020.90875,2372.05,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,31,queries/s,2697.056389,2.068359375,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,300,300,,,1,0.9788749999999979,12.832084771733665,2458176.0941312504,2460109.289,2836104.284,3002826.83,8271.231052398682,480000968,785735680,609.335,609.335,2495836.16,2139867.8325,315029.86,2327.64625,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,32,queries/s,2836.104284,2.38021484375,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,340,340,,,1,0.9784999999999978,11.701728179893587,2691737.1174749965,2701020.509,3091366.7399999998,3232456.1969999997,8271.231052398682,480000968,821186560,689.215,689.215,2823024.64,2285133.3625,403327.57625,2347.0975,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,33,queries/s,3091.36674,2.69224609375,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,380,380,,,1,0.9784999999999978,10.994196924214648,2862334.3529575,2869659.8880000003,3288514.6380000003,3513583.116,8271.231052398682,480000968,831008768,769.0975,769.0975,3150223.36,2358162.7725,500884.31,2348.54375,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,34,queries/s,3288.514638,3.004287109375,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,420,420,,,1,0.9784999999999978,10.156462255917482,3100099.399022501,3095068.366,3577531.3239999996,3860470.0670000003,8271.231052398682,480000968,872382464,848.98,848.98,3477422.08,2499012.4475,597774.6625,2376.88625,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,35,queries/s,3577.5313239999996,3.316328125,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,460,460,,,1,0.9784999999999978,9.551672297369665,3296639.917649998,3309722.08,3803051.79,3973581.971,8271.231052398682,480000968,904765440,928.8925,928.8925,3804743.68,2562746.755,730601.03625,2360.5625,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,36,queries/s,3803.05179,3.628486328125,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,500,500,,,1,0.9784999999999978,9.041823333586082,3487686.4462099946,3481804.375,4020898.385,4321107.097,8271.231052398682,480000968,948097024,1008.815,1008.815,4132106.24,2667295.06875,817060.82875,2398.98875,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,37,queries/s,4020.898385,3.94068359375,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,540,540,,,1,0.9784999999999978,8.506762475802805,3703427.1059687505,3701784.173,4229269.222,4493148.424000001,8271.231052398682,480000968,973500416,1088.7175,1088.7175,4459386.88,2760940.56625,939223.10875,2342.63375,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,38,queries/s,4229.269222,4.252802734375,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,580,580,,,1,0.9787499999999977,8.041164519582185,3918849.8220649953,3907417.002,4475673.591999999,4773984.755,8271.231052398682,480000968,1020276736,1168.6475,1168.6475,4786780.16,2848846.6425,1066708.9525,2373.965,0.0,0.0,6442.51,6442.51,,,,,,,800,gist,DiskANN-PQ-Disk,39,queries/s,4475.673591999999,4.565029296875,False,32,c0,0,native_integration_optimized_queue,daff1bfb8e7fce43fd5c4f8ca2651d7e21661efa927dce846e97f1ba88fcb77b,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=1,1,,,1,0.1195,35.1989,831741,855569,1023820.0,1105920.0,15625,8192,156344320,66.6813,266.725,1092510.0,828793,831660,75.2041,831660,5.65916,5.18375,5.18375,,,,,,,800,gist,SymphonyQG-DiskPort,0,queries/s,1023.82,1.0418987274169922,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=2,2,,,1,0.2,39.1237,742272,844649,1018030.0,1091930.0,15625,8192,160178176,59.6088,238.435,976630,739361,742192,73.2106,742192,6.32507,7.36125,7.36125,,,,,,,800,gist,SymphonyQG-DiskPort,1,queries/s,1018.03,0.9313869476318359,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=3,3,,,1,0.2535,48.5439,586591,784921,1012130.0,1067750.0,15625,8192,160178176,47.8025,191.21,783196,583767,586505,79.2059,586505,6.65869,8.9,8.9,,,,,,,800,gist,SymphonyQG-DiskPort,2,queries/s,1012.13,0.7469139099121094,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=4,4,,,1,0.310125,64.7044,415239,165749,1035050.0,1128540.0,15625,8192,160178176,33.9275,135.71,555868,412430,415152,80.3641,415152,6.6694,10.4425,10.4425,,,,,,,800,gist,SymphonyQG-DiskPort,3,queries/s,1035.05,0.5301170349121094,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=5,5,,,1,0.3545,96.0161,252126,134035,922800,1074770.0,15625,8192,160178176,24.6612,98.645,404050,249281,252043,76.6792,252043,7.0611,11.6988,11.6988,,,,,,,800,gist,SymphonyQG-DiskPort,4,queries/s,922.8,0.3853321075439453,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=6,6,,,1,0.391,120.92,175128,116960,755678,873147,15625,8192,161099776,19.46,77.84,318833,171869,175028,91.4383,175028,8.57172,12.765,12.765,,,,,,,800,gist,SymphonyQG-DiskPort,5,queries/s,755.678,0.3040628433227539,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=7,7,,,1,0.431125,142.047,142615,120825,270130,823648,15625,8192,161099776,16.5388,66.155,270971,139060,142510,96.8363,142510,8.37076,13.8462,13.8462,,,,,,,800,gist,SymphonyQG-DiskPort,6,queries/s,270.13,0.25841808319091797,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=8,8,,,1,0.46475,147.931,129380,125626,223378,293073,15625,8192,161099776,15.7275,62.91,257679,125454,129226,144.159,129226,9.78571,14.8825,14.8825,,,,,,,800,gist,SymphonyQG-DiskPort,7,queries/s,223.378,0.2457418441772461,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=9,9,,,1,0.497625,148.811,134330,136370,233270,291166,15625,8192,161099776,16.03,64.12,262636,130839,134230,91.5488,134230,7.93711,15.88,15.88,,,,,,,800,gist,SymphonyQG-DiskPort,8,queries/s,233.27,0.2504692077636719,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=10,10,,,1,0.529625,144.094,145151,149294,250683,303698,15625,8192,161099776,16.9462,67.785,277647,141785,145052,90.2724,145052,8.89702,16.9462,16.9462,,,,,,,800,gist,SymphonyQG-DiskPort,9,queries/s,250.683,0.2647848129272461,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=11,11,,,1,0.557375,135.703,156862,162512,266224,317874,15625,8192,161099776,17.8762,71.505,292884,153365,156743,110.394,156743,8.5347,17.8762,17.8762,,,,,,,800,gist,SymphonyQG-DiskPort,10,queries/s,266.224,0.2793159484863281,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=12,12,,,1,0.579125,130.72,167740,175000,290626,333981,15625,8192,161099776,18.8212,75.285,308367,164683,167645,87.149,167645,7.96228,18.8212,18.8212,,,,,,,800,gist,SymphonyQG-DiskPort,11,queries/s,290.626,0.2940816879272461,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=13,13,,,1,0.598,125.158,179664,188489,303190,363896,15625,8192,161099776,19.6588,78.635,322089,176315,179542,114.033,179542,7.85327,19.6588,19.6588,,,,,,,800,gist,SymphonyQG-DiskPort,12,queries/s,303.19,0.30716800689697266,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=14,14,,,1,0.615375,121.508,189090,195140,319980,369916,15625,8192,161099776,20.5225,82.09,336241,185849,188988,94.463,188988,7.95168,20.5225,20.5225,,,,,,,800,gist,SymphonyQG-DiskPort,13,queries/s,319.98,0.3206644058227539,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=15,15,,,1,0.6285,118.204,199066,208556,335107,406826,15625,8192,161099776,21.2975,85.19,348938,195591,198961,96.3537,198961,7.93468,21.2975,21.2975,,,,,,,800,gist,SymphonyQG-DiskPort,14,queries/s,335.107,0.33277320861816406,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=16,16,,,1,0.647875,113.638,210609,222031,352402,439963,15625,8192,161099776,22.2237,88.895,364114,207330,210485,108.1,210485,15.6708,22.2237,22.2237,,,,,,,800,gist,SymphonyQG-DiskPort,15,queries/s,352.402,0.3472461700439453,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=17,17,,,1,0.662875,106.327,220477,231629,377200,447222,15625,8192,161099776,23.1388,92.555,379105,217261,220381,87.888,220381,8.00375,23.1388,23.1388,,,,,,,800,gist,SymphonyQG-DiskPort,16,queries/s,377.2,0.3615427017211914,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=18,18,,,1,0.6785,104.222,228260,241732,373909,435742,15625,8192,161099776,23.95,95.8,392397,225038,228158,95.1683,228158,7.5309,23.95,23.95,,,,,,,800,gist,SymphonyQG-DiskPort,17,queries/s,373.909,0.3742189407348633,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=19,19,,,1,0.692375,102.935,240860,254568,403836,474915,15625,8192,161099776,24.8188,99.275,406630,237645,240756,95.8019,240756,7.72855,24.8188,24.8188,,,,,,,800,gist,SymphonyQG-DiskPort,18,queries/s,403.836,0.38779258728027344,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=20,20,,,1,0.70125,96.806,248964,260935,411642,460151,15625,8192,161099776,25.575,102.3,419021,246157,248884,73.4614,248884,6.99682,25.575,25.575,,,,,,,800,gist,SymphonyQG-DiskPort,19,queries/s,411.642,0.3996095657348633,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=21,21,,,1,0.714875,96.0623,256313,269516,426407,471527,15625,8192,161099776,26.4838,105.935,433910,253294,256225,80.8579,256225,7.19994,26.4838,26.4838,,,,,,,800,gist,SymphonyQG-DiskPort,20,queries/s,426.407,0.41380882263183594,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=22,22,,,1,0.725625,91.4085,273166,283279,447849,498163,15625,8192,161099776,27.3263,109.305,447713,270394,273081,77.1525,273081,7.93332,27.3263,27.3263,,,,,,,800,gist,SymphonyQG-DiskPort,21,queries/s,447.849,0.4269723892211914,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=23,23,,,1,0.732375,87.6432,287640,296503,448899,561318,15625,8192,161099776,28.0987,112.395,460370,285098,287555,77.7359,287555,7.34562,28.0987,28.0987,,,,,,,800,gist,SymphonyQG-DiskPort,22,queries/s,448.899,0.4390430450439453,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=24,24,,,1,0.744625,83.4734,307677,309102,461320,522116,15625,8192,161099776,29.0388,116.155,475771,305072,307594,75.4011,307594,7.02734,29.0388,29.0388,,,,,,,800,gist,SymphonyQG-DiskPort,23,queries/s,461.32,0.45373058319091797,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=25,25,,,1,0.752625,83.057,311120,315894,488246,572114,15625,8192,161099776,29.7763,119.105,487854,308417,311033,79.1441,311033,7.0365,29.7763,29.7763,,,,,,,800,gist,SymphonyQG-DiskPort,24,queries/s,488.246,0.4652538299560547,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=26,26,,,1,0.758375,79.7448,321977,323415,494685,558510,15625,8192,161099776,30.48,121.92,499384,319247,321891,78.7672,321891,7.05647,30.48,30.48,,,,,,,800,gist,SymphonyQG-DiskPort,25,queries/s,494.685,0.47624969482421875,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=27,27,,,1,0.765375,77.0718,343725,346038,506750,601717,15625,8192,161099776,31.3075,125.23,512942,341042,343644,73.3395,343644,7.13141,31.3075,31.3075,,,,,,,800,gist,SymphonyQG-DiskPort,26,queries/s,506.75,0.4891796112060547,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=28,28,,,1,0.77275,74.3497,355643,353206,522881,589845,15625,8192,161439744,32.1412,128.565,526602,352966,355561,74.4,355561,7.36259,32.1412,32.1412,,,,,,,800,gist,SymphonyQG-DiskPort,27,queries/s,522.881,0.5022068023681641,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=29,29,,,1,0.778,71.7619,366346,368470,519562,615360,15625,8192,161439744,32.8862,131.545,538808,363639,366266,72.5294,366266,6.79804,32.8862,32.8862,,,,,,,800,gist,SymphonyQG-DiskPort,28,queries/s,519.562,0.5138473510742188,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=30,30,,,1,0.78525,69.3964,388360,380635,547836,624152,15625,8192,161439744,33.7375,134.95,552755,385707,388269,83.8137,388269,6.95736,33.7375,33.7375,,,,,,,800,gist,SymphonyQG-DiskPort,29,queries/s,547.836,0.5271482467651367,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=40,40,,,1,0.835875,56.3383,490017,485569,678113,787056,15625,8192,161439744,41.4513,165.805,679137,487311,489932,78.5382,489932,6.93655,41.4513,41.4513,,,,,,,800,gist,SymphonyQG-DiskPort,30,queries/s,678.113,0.6476755142211914,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=50,50,,,1,0.868125,47.3263,600666,603252,818913,937856,15625,8192,161439744,49.0025,196.01,802857,597909,600583,76.1737,600583,6.97735,49.0025,49.0025,,,,,,,800,gist,SymphonyQG-DiskPort,31,queries/s,818.913,0.7656641006469727,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=60,60,,,1,0.8885,42.0346,686677,691589,922012,1038030.0,15625,8192,161439744,56.2,224.8,920781,683696,686596,74.2905,686596,7.00482,56.2,56.2,,,,,,,800,gist,SymphonyQG-DiskPort,32,queries/s,922.012,0.8781251907348633,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=70,70,,,1,0.906625,37.1748,785755,801819,1037600.0,1125260.0,15625,8192,161439744,63.4663,253.865,1039830.0,782674,785673,74.8492,785673,7.09265,63.4663,63.4663,,,,,,,800,gist,SymphonyQG-DiskPort,33,queries/s,1037.6,0.9916591644287109,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
QG_R64_EF400_t3,ef=80,80,,,1,0.91975,33.3612,878483,886723,1160120.0,1286780.0,15625,8192,161439744,70.595,282.38,1156630.0,875272,878394,82.1513,878394,7.05885,70.595,70.595,,,,,,,800,gist,SymphonyQG-DiskPort,34,queries/s,1160.12,1.103048324584961,False,32,c0,0,native_integration_optimized_queue,ddb2671e28b68a35ed366acbf8411ddcdf506db63f982842299aea0b9433bd5c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
