layer,dataset,method,storage_mode,phase,run_id,repeat_id,workers,search_dram_budget_gib,config_id,search_param,search_width,ablation,cache_mode,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,fixed_candidate_recall_at_10,mean_relative_error,p95_relative_error,pairwise_flip_rate,index_size_mb,resident_bytes,cache_bytes,cache_nodes,peak_rss_bytes,ours_4bit_payload_bytes,ours_8bit_payload_bytes,ours_adjacency_bytes,ours_fp32_base_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,source_suite,source_kernel,implementation_fingerprint,native_binary_sha256,input_manifest_sha256,source_index_manifest_sha256,query_split_sha256,query_order_sha256,query_order_seed,shared_graph_sha256,source_graph_sha256,graph_role,direct_io,native_aio,page_size,formal_ready,artifact_path,method_display,layer_display
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k50,rerank_candidates=50,50,,c0,1,0.8643,64544.187015,464.528166,512.698,550.37,567.403,0.8643,0.0149345383897,0.0311208421064,0.121091428571,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,458.196893,0.0,6.168403,0.0,0.0,50.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k60,rerank_candidates=60,60,,c0,1,0.8638,55986.0948456,541.010397,613.302,625.136,653.086,0.8638,0.0143488969783,0.0308623563052,0.119889265537,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,533.244503,0.0,7.599118,0.0,0.0,60.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k70,rerank_candidates=70,70,,c0,1,0.8633,49590.2211258,617.070404,693.983,718.397,736.837,0.8633,0.0138833691276,0.0303889406886,0.118886956522,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,607.822426,0.0,9.063124,0.0,0.0,70.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k80,rerank_candidates=80,80,,c0,1,0.8632,43634.8797331,696.67585,781.248,816.202,834.283,0.8632,0.013535337985,0.0301902517976,0.118507911392,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,686.017741,0.0,10.455208,0.0,0.0,80.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k90,rerank_candidates=90,90,,c0,1,0.8632,39511.2396438,775.609252,866.296,909.896,947.345,0.8632,0.0132507326438,0.029937682549,0.117471660424,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,763.518577,0.0,11.874296,0.0,0.0,90.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k100,rerank_candidates=100,100,,c0,1,0.8631,35620.2710973,858.838492,960.898,998.98,1041.841,0.8631,0.0129939775596,0.0296507136976,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,845.319959,0.0,13.301687,0.0,0.0,100.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k140,rerank_candidates=140,140,,c0,1,0.8628,44.0329839328,721362.233194,735113.707,1088111.506,1290358.379,0.8628,0.0122687528342,0.0289104201992,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,720583.205076,0.0,778.436993,0.0,0.0,140.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k180,rerank_candidates=180,180,,c0,1,0.8624,78.5541682461,399964.393043,284406.507,922590.651,1363774.366,0.8624,0.0118285620099,0.0284674307897,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,399861.806903,0.0,102.049057,0.0,0.0,180.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k220,rerank_candidates=220,220,,c0,1,0.8621,42.7530961928,740708.501666,728082.074,1058573.703,1399658.41,0.8621,0.0115234775863,0.0280703326959,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,740387.714809,0.0,320.13451,0.0,0.0,220.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k260,rerank_candidates=260,260,,c0,1,0.8617,38.4244265661,828817.889494,794512.111,1134840.578,1818722.644,0.8617,0.011290020661,0.0277347355106,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,824598.206933,0.0,4218.975145,0.0,0.0,260.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k300,rerank_candidates=300,300,,c0,1,0.8616,37.6921740209,838754.758448,824045.067,1187814.277,1651503.552,0.8616,0.0110929205842,0.0274171377937,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,829723.264526,0.0,9030.650809,0.0,0.0,300.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k340,rerank_candidates=340,340,,c0,1,0.8616,36.9515993241,849198.135267,866173.445,1167790.514,1366928.973,0.8616,0.010939024108,0.0271955353953,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,842528.457639,0.0,6629.820808,0.0,0.0,340.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k380,rerank_candidates=380,380,,c0,1,0.8616,35.8118652414,882700.930531,861287.275,1204730.713,1521994.316,0.8616,0.0108140171398,0.0270132719424,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,878668.647287,0.0,4031.349273,0.0,0.0,380.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k420,rerank_candidates=420,420,,c0,1,0.8616,34.8864568609,911367.949869,884171.082,1215884.483,2449443.536,0.8616,0.0107054257761,0.0268235447018,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,908751.177049,0.0,2615.777757,0.0,0.0,420.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k460,rerank_candidates=460,460,,c0,1,0.8616,34.7576449922,906412.624409,884586.526,1189960.37,3216596.743,0.8616,0.0106111237656,0.0266498051529,0.117306868687,457.824241638,480002048,,,1460985856,,,,,0.0,0.0,0.0,0.0,900062.877983,0.0,6348.82917,0.0,0.0,460.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__resident__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k10,rerank_candidates=10,10,,c0,1,1.0,3291.35576589,5406.17967,1312.215,15946.177,91079.818,1.0,0.0249584473096,0.0351930614628,0.137644444444,457.824241638,0,,,2038747136,,,,,9.836,11.025,45158.4,5274.814256,127.689484,0.0,2.122934,0.0,0.0,10.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__payload_on_ssd__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k11,rerank_candidates=11,11,,c0,1,0.9451,3376.81315703,5686.463031,1402.367,16172.39,93517.507,0.9451,0.0241057321958,0.0348033158115,0.137254545455,457.824241638,0,,,2038747136,,,,,10.824,12.128,49676.288,5534.646889,147.586601,0.0,2.429905,0.0,0.0,11.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__payload_on_ssd__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k12,rerank_candidates=12,12,,c0,1,0.9157,3675.3800138,5239.759167,1375.06,15240.564,74012.899,0.9157,0.0232749190988,0.034544043227,0.136409090909,457.824241638,0,,,2038747136,,,,,11.797,13.23,54190.08,5086.041786,149.35186,0.0,2.540395,0.0,0.0,12.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__payload_on_ssd__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k13,rerank_candidates=13,13,,c0,1,0.8984,3678.7834881,4782.825623,1692.179,13323.665,72845.865,0.8984,0.0226316825306,0.034404840431,0.136230769231,457.824241638,0,,,2038747136,,,,,12.78,14.331,58699.776,4637.684039,140.788418,0.0,2.64012,0.0,0.0,13.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__payload_on_ssd__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k14,rerank_candidates=14,14,,c0,1,0.8898,2777.14175832,6561.246396,2004.225,19445.798,100186.179,0.8898,0.0220539668635,0.0341646949858,0.135076923077,457.824241638,0,,,2038747136,,,,,13.761,15.436,63225.856,6368.314076,187.563011,0.0,3.286587,0.0,0.0,14.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__payload_on_ssd__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k15,rerank_candidates=15,15,,c0,1,0.8839,3423.45529178,5745.041307,1983.789,14549.208,82862.058,0.8839,0.0215106079293,0.0339548495306,0.133723809524,457.824241638,0,,,2038747136,,,,,14.74,16.513,67637.248,5552.800698,186.469126,0.0,3.54701,0.0,0.0,15.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__payload_on_ssd__B2__c0__w32__r0.json,PQ,05A quantizer I/O
05a,gist,PQ_4bit,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k16,rerank_candidates=16,16,,c0,1,0.8791,3086.16867802,6478.276463,1970.337,16586.736,89092.985,0.8791,0.0210030419711,0.0336812669789,0.132533333333,457.824241638,0,,,2038747136,,,,,15.721,17.605,72110.08,6274.45928,197.793184,0.0,3.685843,0.0,0.0,16.0,,,,,,,1000,01_quantizer_fair,faiss::ProductQuantizer,05a-faiss-pq4-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,07d438f07429c8f2458e827c8191ed2372b7aceaf52eee4ea7f7ffcf4ff084dd,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/PQ_4bit__payload_on_ssd__B2__c0__w32__r0.json,PQ,05A quantizer I/O
